model,model_label,experiment,layer,valid_pair,model_sort_key,example_id,prompt_variant,think_answer_lid,no_think_answer_lid,answer_lid_diff,think_correct,no_think_correct,think_answer_tokens,no_think_answer_tokens
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000852,canonical,14.28003978729248,16.104589462280273,-1.824549674987793,False,False,57.0,54.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000852,canonical,11.94634246826172,13.451207160949709,-1.5048646926879885,False,False,57.0,54.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000852,canonical,12.39453125,13.546612739562988,-1.1520814895629885,False,False,57.0,54.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000871,canonical,16.143356323242188,14.442991256713867,1.7003650665283203,True,False,72.0,68.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000871,canonical,12.60263442993164,11.733253479003906,0.8693809509277344,True,False,72.0,68.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000871,canonical,12.677668571472168,12.82593059539795,-0.1482620239257812,True,False,72.0,68.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000875,canonical,15.258084297180176,15.686724662780762,-0.4286403656005859,True,False,53.0,57.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000875,canonical,13.030085563659668,12.487837791442873,0.5422477722167969,True,False,53.0,57.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000875,canonical,13.896255493164062,12.318921089172363,1.5773344039916992,True,False,53.0,57.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000891,canonical,17.73662567138672,19.207685470581055,-1.471059799194336,True,True,46.0,58.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000891,canonical,11.284363746643066,11.685959815979004,-0.4015960693359375,True,True,46.0,58.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000891,canonical,12.05709457397461,11.23398208618164,0.8231124877929688,True,True,46.0,58.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000896,canonical,17.0379638671875,17.80803108215332,-0.7700672149658203,True,True,43.0,44.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000896,canonical,11.18118667602539,11.923099517822266,-0.741912841796875,True,True,43.0,44.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000896,canonical,12.861534118652344,13.66769790649414,-0.8061637878417969,True,True,43.0,44.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000900,canonical,15.145098686218262,15.08990478515625,0.0551939010620117,True,True,48.0,51.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000900,canonical,12.317142486572266,12.430926322937012,-0.1137838363647461,True,True,48.0,51.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000900,canonical,11.43277645111084,13.186705589294434,-1.7539291381835938,True,True,48.0,51.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000901,canonical,20.657167434692383,23.841835021972656,-3.1846675872802734,True,False,43.0,55.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000901,canonical,12.891996383666992,14.150132179260254,-1.2581357955932615,True,False,43.0,55.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000901,canonical,12.393845558166504,14.310173034667969,-1.9163274765014648,True,False,43.0,55.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000911,canonical,15.78880786895752,15.198410987854004,0.5903968811035156,True,True,59.0,54.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000911,canonical,13.576584815979004,11.912004470825195,1.6645803451538086,True,True,59.0,54.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000911,canonical,12.411211013793944,12.46957778930664,-0.0583667755126953,True,True,59.0,54.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000913,canonical,16.157238006591797,15.80173397064209,0.355504035949707,True,True,58.0,46.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000913,canonical,13.03000259399414,11.857014656066896,1.172987937927246,True,True,58.0,46.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000913,canonical,12.121652603149414,12.546095848083496,-0.424443244934082,True,True,58.0,46.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000914,canonical,18.983062744140625,14.718096733093262,4.264966011047363,True,True,43.0,53.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000914,canonical,11.333169937133787,11.347347259521484,-0.0141773223876953,True,True,43.0,53.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000914,canonical,12.51694393157959,12.86751651763916,-0.3505725860595703,True,True,43.0,53.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000915,canonical,14.358343124389648,14.597458839416504,-0.2391157150268554,True,True,58.0,61.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000915,canonical,10.990514755249023,11.22288703918457,-0.2323722839355468,True,True,58.0,61.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000915,canonical,11.1897611618042,12.39029598236084,-1.2005348205566406,True,True,58.0,61.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000917,canonical,19.217641830444336,16.565643310546875,2.651998519897461,True,True,39.0,47.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000917,canonical,13.688559532165527,10.875811576843262,2.8127479553222656,True,True,39.0,47.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000917,canonical,12.01278018951416,12.267024993896484,-0.2542448043823242,True,True,39.0,47.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000921,canonical,16.535993576049805,20.24066162109375,-3.7046680450439458,True,True,42.0,44.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000921,canonical,12.514411926269531,13.295889854431152,-0.7814779281616211,True,True,42.0,44.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000921,canonical,12.399738311767578,13.60037612915039,-1.2006378173828125,True,True,42.0,44.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000923,canonical,18.105558395385746,21.356714248657227,-3.2511558532714844,False,True,59.0,48.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000923,canonical,12.087777137756348,13.009136199951172,-0.9213590621948242,False,True,59.0,48.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000923,canonical,12.919757843017578,13.620437622070312,-0.7006797790527344,False,True,59.0,48.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000924,canonical,16.097564697265625,18.34940719604492,-2.251842498779297,True,True,47.0,52.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000924,canonical,13.59311580657959,12.267086029052734,1.3260297775268557,True,True,47.0,52.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000924,canonical,12.997227668762209,13.822585105895996,-0.8253574371337891,True,True,47.0,52.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000930,canonical,17.59343910217285,15.906664848327637,1.6867742538452148,True,True,46.0,49.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000930,canonical,12.730031967163086,12.519325256347656,0.2107067108154297,True,True,46.0,49.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000930,canonical,12.291631698608398,12.232144355773926,0.0594873428344726,True,True,46.0,49.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000948,canonical,16.5894718170166,19.20487403869629,-2.6154022216796875,True,False,66.0,56.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000948,canonical,13.570140838623049,13.146684646606444,0.4234561920166015,True,False,66.0,56.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000948,canonical,12.739822387695312,12.894282341003418,-0.1544599533081054,True,False,66.0,56.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000956,canonical,16.362173080444336,16.87297821044922,-0.5108051300048828,True,True,50.0,52.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000956,canonical,12.180357933044434,12.352468490600586,-0.1721105575561523,True,True,50.0,52.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000956,canonical,12.755785942077637,12.030327796936035,0.7254581451416016,True,True,50.0,52.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000960,canonical,15.766469955444336,15.859490394592283,-0.0930204391479492,True,True,61.0,59.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000960,canonical,14.534283638000488,12.389636993408203,2.144646644592285,True,True,61.0,59.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000960,canonical,13.407365798950195,12.629783630371094,0.7775821685791016,True,True,61.0,59.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000965,canonical,12.404022216796877,11.257058143615724,1.1469640731811523,True,False,52.0,56.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000965,canonical,10.596370697021484,10.365983963012695,0.230386734008789,True,False,52.0,56.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000965,canonical,10.86308479309082,11.555855751037598,-0.6927709579467773,True,False,52.0,56.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000977,canonical,18.860111236572266,16.944499969482422,1.915611267089844,True,True,38.0,51.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000977,canonical,12.460501670837402,11.123634338378906,1.336867332458496,True,True,38.0,51.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000977,canonical,13.577469825744627,13.534372329711914,0.0430974960327148,True,True,38.0,51.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000988,canonical,17.262958526611328,18.95024299621582,-1.6872844696044922,True,True,52.0,58.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000988,canonical,13.481001853942873,13.877055168151855,-0.3960533142089844,True,True,52.0,58.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000988,canonical,12.976216316223145,13.75794792175293,-0.7817316055297852,True,True,52.0,58.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000990,canonical,15.483771324157717,16.670053482055664,-1.1862821578979492,True,True,58.0,58.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000990,canonical,11.469186782836914,11.558326721191406,-0.0891399383544921,True,True,58.0,58.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000990,canonical,10.77822208404541,11.553515434265137,-0.7752933502197266,True,True,58.0,58.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_000995,canonical,19.38506317138672,17.392364501953125,1.9926986694335935,True,True,44.0,42.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_000995,canonical,14.258065223693848,15.790428161621094,-1.532362937927246,True,True,44.0,42.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_000995,canonical,12.817264556884766,13.956498146057127,-1.1392335891723633,True,True,44.0,42.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001002,canonical,13.79855251312256,14.163686752319336,-0.3651342391967773,True,True,43.0,44.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001002,canonical,11.381999015808104,10.59580421447754,0.7861948013305664,True,True,43.0,44.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001002,canonical,13.894613265991213,14.828882217407228,-0.9342689514160156,True,True,43.0,44.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001006,canonical,18.786861419677734,14.864285469055176,3.9225759506225586,True,True,62.0,55.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001006,canonical,12.84583568572998,11.819509506225586,1.0263261795043943,True,True,62.0,55.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001006,canonical,12.248773574829102,12.101877212524414,0.1468963623046875,True,True,62.0,55.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001008,canonical,16.436565399169922,18.339263916015625,-1.9026985168457031,True,False,55.0,44.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001008,canonical,13.18400764465332,11.958965301513672,1.2250423431396484,True,False,55.0,44.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001008,canonical,11.803696632385254,12.924530982971191,-1.1208343505859375,True,False,55.0,44.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001009,canonical,14.704362869262695,12.345617294311523,2.358745574951172,True,True,66.0,94.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001009,canonical,12.299330711364746,11.588133811950684,0.7111968994140625,True,True,66.0,94.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001009,canonical,11.960150718688965,11.19028663635254,0.7698640823364258,True,True,66.0,94.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001013,canonical,18.19925117492676,21.786243438720703,-3.5869922637939453,True,False,71.0,73.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001013,canonical,14.073132514953612,14.589798927307127,-0.5166664123535156,True,False,71.0,73.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001013,canonical,12.445857048034668,14.013484001159668,-1.567626953125,True,False,71.0,73.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001017,canonical,16.588802337646484,18.99021339416504,-2.4014110565185547,True,True,56.0,71.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001017,canonical,13.2328462600708,12.603426933288574,0.6294193267822266,True,True,56.0,71.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001017,canonical,13.052216529846191,14.230141639709473,-1.1779251098632812,True,True,56.0,71.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001026,canonical,20.738454818725582,19.46306610107422,1.2753887176513672,True,True,61.0,63.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001026,canonical,14.08717441558838,12.429472923278809,1.6577014923095703,True,True,61.0,63.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001026,canonical,12.495542526245115,12.63486671447754,-0.1393241882324218,True,True,61.0,63.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001031,canonical,16.253877639770508,14.641952514648438,1.6119251251220703,True,True,56.0,52.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001031,canonical,11.335576057434082,11.326574325561523,0.0090017318725585,True,True,56.0,52.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001031,canonical,12.124146461486816,12.484333992004396,-0.3601875305175781,True,True,56.0,52.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001038,canonical,15.78904628753662,16.64495277404785,-0.8559064865112305,True,True,64.0,68.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001038,canonical,10.517194747924805,11.942922592163086,-1.4257278442382812,True,True,64.0,68.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001038,canonical,12.057498931884766,13.203800201416016,-1.14630126953125,True,True,64.0,68.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001043,canonical,13.78707218170166,13.27889919281006,0.5081729888916016,True,True,52.0,51.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001043,canonical,10.668035507202148,10.516057968139648,0.1519775390625,True,True,52.0,51.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001043,canonical,10.741527557373049,10.400480270385742,0.3410472869873047,True,True,52.0,51.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001047,canonical,17.85440444946289,15.74497890472412,2.1094255447387695,True,True,59.0,53.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001047,canonical,13.187602043151855,13.00965976715088,0.1779422760009765,True,True,59.0,53.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001047,canonical,12.198107719421388,12.932489395141602,-0.7343816757202148,True,True,59.0,53.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001052,canonical,15.880615234375,15.744152069091797,0.1364631652832031,True,True,53.0,53.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001052,canonical,13.578784942626951,12.824614524841309,0.7541704177856445,True,True,53.0,53.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001052,canonical,11.12468719482422,11.101993560791016,0.0226936340332031,True,True,53.0,53.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001058,canonical,18.99437141418457,18.5076961517334,0.4866752624511719,True,True,61.0,58.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001058,canonical,14.76132106781006,13.587252616882324,1.1740684509277344,True,True,61.0,58.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001058,canonical,12.053417205810549,12.68370532989502,-0.6302881240844727,True,True,61.0,58.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001059,canonical,15.671677589416504,19.93760108947754,-4.265923500061035,True,True,51.0,60.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001059,canonical,11.3034086227417,13.475092887878418,-2.1716842651367188,True,True,51.0,60.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001059,canonical,12.574515342712402,12.33411693572998,0.2403984069824218,True,True,51.0,60.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001079,canonical,15.50465202331543,15.254191398620604,0.2504606246948242,True,False,72.0,58.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001079,canonical,15.151447296142578,11.689594268798828,3.46185302734375,True,False,72.0,58.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001079,canonical,12.127103805541992,11.877344131469728,0.2497596740722656,True,False,72.0,58.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001082,canonical,20.48361015319824,18.899900436401367,1.583709716796875,False,False,73.0,60.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001082,canonical,11.443306922912598,10.908608436584473,0.534698486328125,False,False,73.0,60.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001082,canonical,11.725418090820312,12.063319206237791,-0.3379011154174804,False,False,73.0,60.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001088,canonical,17.441818237304688,22.573089599609375,-5.1312713623046875,False,False,71.0,66.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001088,canonical,13.260910987854004,13.150644302368164,0.1102666854858398,False,False,71.0,66.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001088,canonical,12.41026782989502,12.18892765045166,0.2213401794433593,False,False,71.0,66.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001090,canonical,20.497812271118164,14.745406150817873,5.752406120300293,True,False,50.0,55.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001090,canonical,12.999711990356444,13.236614227294922,-0.2369022369384765,True,False,50.0,55.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001090,canonical,12.748027801513672,12.390923500061035,0.3571043014526367,True,False,50.0,55.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001094,canonical,17.14643669128418,15.817832946777344,1.328603744506836,True,False,41.0,57.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001094,canonical,12.42039680480957,11.075879096984863,1.344517707824707,True,False,41.0,57.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001094,canonical,11.782998085021973,11.995304107666016,-0.2123060226440429,True,False,41.0,57.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001096,canonical,22.295318603515625,17.419727325439453,4.875591278076172,True,False,61.0,62.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001096,canonical,14.708023071289062,12.417351722717283,2.2906713485717773,True,False,61.0,62.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001096,canonical,13.723691940307615,11.796255111694336,1.9274368286132812,True,False,61.0,62.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001098,canonical,16.728734970092773,15.961771965026855,0.766963005065918,True,True,56.0,54.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001098,canonical,13.31597900390625,12.134722709655762,1.1812562942504885,True,True,56.0,54.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001098,canonical,11.78705883026123,12.556665420532228,-0.7696065902709961,True,True,56.0,54.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001106,canonical,16.138492584228516,14.062962532043455,2.0755300521850586,True,True,43.0,43.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001106,canonical,13.136626243591309,10.136907577514648,2.99971866607666,True,True,43.0,43.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001106,canonical,11.52206325531006,11.271571159362791,0.2504920959472656,True,True,43.0,43.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001108,canonical,16.649311065673828,16.576446533203125,0.0728645324707031,True,True,37.0,44.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001108,canonical,11.788639068603516,12.073843002319336,-0.2852039337158203,True,True,37.0,44.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001108,canonical,11.709707260131836,11.391761779785156,0.3179454803466797,True,True,37.0,44.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001123,canonical,13.429527282714844,13.153159141540527,0.2763681411743164,True,False,68.0,53.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001123,canonical,12.54530429840088,10.705856323242188,1.8394479751586912,True,False,68.0,53.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001123,canonical,12.051036834716797,11.540589332580566,0.5104475021362305,True,False,68.0,53.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001136,canonical,19.31182098388672,16.98202133178711,2.32979965209961,True,True,54.0,45.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001136,canonical,14.021071434020996,12.666861534118652,1.3542098999023438,True,True,54.0,45.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001136,canonical,13.542227745056152,12.132050514221191,1.410177230834961,True,True,54.0,45.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001144,canonical,17.80135154724121,16.01469612121582,1.7866554260253906,True,True,53.0,50.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001144,canonical,14.991004943847656,12.722855567932127,2.2681493759155273,True,True,53.0,50.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001144,canonical,13.901289939880373,13.469840049743652,0.4314498901367187,True,True,53.0,50.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001145,canonical,18.792213439941406,18.800521850585938,-0.0083084106445312,True,False,58.0,51.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001145,canonical,14.214603424072266,12.789593696594238,1.4250097274780271,True,False,58.0,51.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001145,canonical,12.671445846557615,12.941548347473145,-0.2701025009155273,True,False,58.0,51.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001161,canonical,20.919933319091797,15.952181816101074,4.967751502990723,False,False,54.0,63.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001161,canonical,15.257293701171877,11.423803329467772,3.8334903717041016,False,False,54.0,63.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001161,canonical,11.710434913635254,12.292730331420898,-0.5822954177856445,False,False,54.0,63.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001164,canonical,21.465856552124023,15.366698265075684,6.09915828704834,True,False,43.0,47.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001164,canonical,12.138445854187012,13.258437156677246,-1.1199913024902344,True,False,43.0,47.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001164,canonical,12.754975318908691,13.328874588012695,-0.5738992691040039,True,False,43.0,47.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001165,canonical,16.511178970336914,13.39401149749756,3.1171674728393555,True,False,68.0,70.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001165,canonical,12.69405460357666,11.466486930847168,1.2275676727294922,True,False,68.0,70.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001165,canonical,11.858725547790527,10.911296844482422,0.9474287033081056,True,False,68.0,70.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001178,canonical,19.554330825805664,18.182579040527344,1.3717517852783203,True,True,42.0,42.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001178,canonical,13.11011028289795,13.65077304840088,-0.5406627655029297,True,True,42.0,42.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001178,canonical,12.367387771606444,12.94128704071045,-0.5738992691040039,True,True,42.0,42.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001181,canonical,18.60031509399414,16.672779083251953,1.9275360107421875,True,False,48.0,43.0
Qwen_Qwen3-14B,14B,exp_c,13,True,14.0,gsm8k_test_001181,canonical,12.087956428527832,11.805981636047363,0.2819747924804687,True,False,48.0,43.0
Qwen_Qwen3-14B,14B,exp_c,20,True,14.0,gsm8k_test_001181,canonical,11.41746425628662,12.898757934570312,-1.4812936782836914,True,False,48.0,43.0
Qwen_Qwen3-14B,14B,exp_c,6,True,14.0,gsm8k_test_001182,canonical,13.491623878479004,14.69925594329834,-1.207632064819336,True,True,63.0,72.0
