model,model_label,model_sort_key,example_id,layer,delta_name,delta,think_correct,no_think_correct
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001026,20,thinking_minus_no_think_answer,-0.3750810623168963,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,6,think_answer_minus_no_think_answer,0.2920846939086932,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,6,thinking_minus_think_answer,4.114806175231932,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,6,thinking_minus_no_think_answer,4.406890869140625,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,13,think_answer_minus_no_think_answer,-0.6775321960449219,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,13,thinking_minus_think_answer,2.083425521850586,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,13,thinking_minus_no_think_answer,1.405893325805664,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,20,think_answer_minus_no_think_answer,0.036857604980466974,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,20,thinking_minus_think_answer,1.2527179718017614,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001031,20,thinking_minus_no_think_answer,1.2895755767822283,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,6,think_answer_minus_no_think_answer,-0.9679269790649414,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,6,thinking_minus_think_answer,6.608429908752441,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,6,thinking_minus_no_think_answer,5.6405029296875,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,13,think_answer_minus_no_think_answer,0.11482238769531072,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,13,thinking_minus_think_answer,2.748469352722168,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,13,thinking_minus_no_think_answer,2.8632917404174787,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,20,think_answer_minus_no_think_answer,0.4241065979003906,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,20,thinking_minus_think_answer,2.707003593444824,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001038,20,thinking_minus_no_think_answer,3.131110191345215,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,6,think_answer_minus_no_think_answer,2.267070770263672,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,6,thinking_minus_think_answer,4.938754081726074,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,6,thinking_minus_no_think_answer,7.205824851989746,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,13,think_answer_minus_no_think_answer,1.2218904495239258,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,13,thinking_minus_think_answer,0.5002851486206037,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,13,thinking_minus_no_think_answer,1.7221755981445295,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,20,think_answer_minus_no_think_answer,2.8675689697265625,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,20,thinking_minus_think_answer,0.3755817413330078,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001043,20,thinking_minus_no_think_answer,3.2431507110595703,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,6,think_answer_minus_no_think_answer,-4.909255027770996,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,6,thinking_minus_think_answer,5.509284019470215,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,6,thinking_minus_no_think_answer,0.6000289916992188,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,13,think_answer_minus_no_think_answer,-4.065010070800781,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,13,thinking_minus_think_answer,4.041937828063963,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,13,thinking_minus_no_think_answer,-0.023072242736818183,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,20,think_answer_minus_no_think_answer,-2.071335792541504,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,20,thinking_minus_think_answer,3.7622756958007812,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001047,20,thinking_minus_no_think_answer,1.6909399032592773,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,6,think_answer_minus_no_think_answer,2.335763931274414,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,6,thinking_minus_think_answer,1.452493667602539,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,6,thinking_minus_no_think_answer,3.788257598876953,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,13,think_answer_minus_no_think_answer,2.0595235824584943,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,13,thinking_minus_think_answer,-1.565356254577635,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,13,thinking_minus_no_think_answer,0.4941673278808594,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,20,think_answer_minus_no_think_answer,2.4498891830444336,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,20,thinking_minus_think_answer,-3.083414077758791,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001052,20,thinking_minus_no_think_answer,-0.6335248947143572,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,6,think_answer_minus_no_think_answer,-0.3728961944580078,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,6,thinking_minus_think_answer,7.681455612182614,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,6,thinking_minus_no_think_answer,7.308559417724606,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,13,think_answer_minus_no_think_answer,-1.5232086181640625,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,13,thinking_minus_think_answer,1.1625537872314453,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,13,thinking_minus_no_think_answer,-0.3606548309326172,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,20,think_answer_minus_no_think_answer,0.9038457870483398,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,20,thinking_minus_think_answer,1.8137083053588885,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001058,20,thinking_minus_no_think_answer,2.7175540924072283,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,6,think_answer_minus_no_think_answer,2.995363235473633,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,6,thinking_minus_think_answer,3.014301300048828,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,6,thinking_minus_no_think_answer,6.009664535522461,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,13,think_answer_minus_no_think_answer,1.1980171203613281,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,13,thinking_minus_think_answer,-2.9293575286865234,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,13,thinking_minus_no_think_answer,-1.7313404083251953,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,20,think_answer_minus_no_think_answer,1.8180780410766584,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,20,thinking_minus_think_answer,-1.624402999877928,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001059,20,thinking_minus_no_think_answer,0.19367504119873047,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,6,think_answer_minus_no_think_answer,-0.999519348144533,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,6,thinking_minus_think_answer,0.9464654922485352,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,6,thinking_minus_no_think_answer,-0.05305385589599787,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,13,think_answer_minus_no_think_answer,-1.2240028381347656,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,13,thinking_minus_think_answer,-1.0601110458374023,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,13,thinking_minus_no_think_answer,-2.284113883972168,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,20,think_answer_minus_no_think_answer,0.14207744598388672,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,20,thinking_minus_think_answer,0.17292118072509766,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001079,20,thinking_minus_no_think_answer,0.3149986267089844,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,6,think_answer_minus_no_think_answer,-1.1378555297851562,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,6,thinking_minus_think_answer,9.885847091674805,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,6,thinking_minus_no_think_answer,8.747991561889648,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,13,think_answer_minus_no_think_answer,0.27739620208740234,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,13,thinking_minus_think_answer,0.337989807128908,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,13,thinking_minus_no_think_answer,0.6153860092163104,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,20,think_answer_minus_no_think_answer,0.6329097747802734,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,20,thinking_minus_think_answer,-0.2139902114868164,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001082,20,thinking_minus_no_think_answer,0.41891956329345703,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,6,think_answer_minus_no_think_answer,3.5742368698120135,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,6,thinking_minus_think_answer,-2.2296838760375977,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,6,thinking_minus_no_think_answer,1.3445529937744158,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,13,think_answer_minus_no_think_answer,3.853655815124508,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,13,thinking_minus_think_answer,-7.06227874755859,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,13,thinking_minus_no_think_answer,-3.208622932434082,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,20,think_answer_minus_no_think_answer,0.6081504821777344,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,20,thinking_minus_think_answer,-3.345026969909668,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001088,20,thinking_minus_no_think_answer,-2.7368764877319336,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,6,think_answer_minus_no_think_answer,3.735128402709959,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,6,thinking_minus_think_answer,3.3951683044433594,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,6,thinking_minus_no_think_answer,7.1302967071533185,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,13,think_answer_minus_no_think_answer,1.6296072006225604,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,13,thinking_minus_think_answer,-0.456489562988283,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,13,thinking_minus_no_think_answer,1.1731176376342773,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,20,think_answer_minus_no_think_answer,1.576045036315918,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,20,thinking_minus_think_answer,-0.19275569915771484,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001090,20,thinking_minus_no_think_answer,1.3832893371582031,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,6,think_answer_minus_no_think_answer,2.3863677978515625,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,6,thinking_minus_think_answer,-3.7986068725585938,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,6,thinking_minus_no_think_answer,-1.4122390747070312,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,13,think_answer_minus_no_think_answer,2.3560638427734375,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,13,thinking_minus_think_answer,-5.329091072082521,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,13,thinking_minus_no_think_answer,-2.973027229309084,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,20,think_answer_minus_no_think_answer,3.6704015731811523,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,20,thinking_minus_think_answer,-4.298745155334473,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001094,20,thinking_minus_no_think_answer,-0.6283435821533203,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,6,think_answer_minus_no_think_answer,-0.8539543151855469,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,6,thinking_minus_think_answer,2.9358921051025355,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,6,thinking_minus_no_think_answer,2.0819377899169886,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,13,think_answer_minus_no_think_answer,-0.10454177856445312,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,13,thinking_minus_think_answer,0.073397636413576,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,13,thinking_minus_no_think_answer,-0.03114414215087713,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,20,think_answer_minus_no_think_answer,0.08935928344726385,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,20,thinking_minus_think_answer,1.427296638488773,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001096,20,thinking_minus_no_think_answer,1.516655921936037,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,6,think_answer_minus_no_think_answer,-1.8283004760742188,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,6,thinking_minus_think_answer,-3.221104621887207,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,6,thinking_minus_no_think_answer,-5.049405097961426,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,13,think_answer_minus_no_think_answer,-0.41224098205566584,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,13,thinking_minus_think_answer,1.0600175857543963,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,13,thinking_minus_no_think_answer,0.6477766036987305,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,20,think_answer_minus_no_think_answer,-0.9784994125366229,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,20,thinking_minus_think_answer,1.0698261260986346,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001098,20,thinking_minus_no_think_answer,0.09132671356201172,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,6,think_answer_minus_no_think_answer,2.734086036682127,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,6,thinking_minus_think_answer,5.6272430419921875,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,6,thinking_minus_no_think_answer,8.361329078674315,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,13,think_answer_minus_no_think_answer,1.5046911239624023,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,13,thinking_minus_think_answer,0.852757453918457,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,13,thinking_minus_no_think_answer,2.3574485778808594,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,20,think_answer_minus_no_think_answer,0.21913909912109375,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,20,thinking_minus_think_answer,2.027329444885254,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001106,20,thinking_minus_no_think_answer,2.2464685440063477,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,6,think_answer_minus_no_think_answer,1.7984371185302734,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,6,thinking_minus_think_answer,6.370378494262695,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,6,thinking_minus_no_think_answer,8.168815612792969,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,13,think_answer_minus_no_think_answer,-0.5298585891723615,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,13,thinking_minus_think_answer,5.217015266418457,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,13,thinking_minus_no_think_answer,4.6871566772460955,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,20,think_answer_minus_no_think_answer,-0.3513374328613281,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,20,thinking_minus_think_answer,4.253287315368652,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001108,20,thinking_minus_no_think_answer,3.901949882507324,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,6,think_answer_minus_no_think_answer,-0.3227453231811541,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,6,thinking_minus_think_answer,1.8729772567749023,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,6,thinking_minus_no_think_answer,1.5502319335937482,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,13,think_answer_minus_no_think_answer,0.30186843872070135,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,13,thinking_minus_think_answer,-1.6707391738891602,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,13,thinking_minus_no_think_answer,-1.3688707351684588,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,20,think_answer_minus_no_think_answer,1.837389945983885,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,20,thinking_minus_think_answer,-1.5646390914916974,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001123,20,thinking_minus_no_think_answer,0.2727508544921875,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,6,think_answer_minus_no_think_answer,0.3025989532470703,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,6,thinking_minus_think_answer,1.6769275665283203,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,6,thinking_minus_no_think_answer,1.9795265197753906,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,13,think_answer_minus_no_think_answer,-1.540818214416504,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,13,thinking_minus_think_answer,1.6251430511474627,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,13,thinking_minus_no_think_answer,0.08432483673095881,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,20,think_answer_minus_no_think_answer,0.4001007080078125,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,20,thinking_minus_think_answer,-0.06208896636963068,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001136,20,thinking_minus_no_think_answer,0.3380117416381818,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,6,think_answer_minus_no_think_answer,0.6479129791259766,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,6,thinking_minus_think_answer,3.303068161010742,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,6,thinking_minus_no_think_answer,3.9509811401367188,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,13,think_answer_minus_no_think_answer,0.34542274475097656,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,13,thinking_minus_think_answer,1.3273200988769513,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,13,thinking_minus_no_think_answer,1.672742843627928,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,20,think_answer_minus_no_think_answer,1.4950113296508807,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,20,thinking_minus_think_answer,0.7042579650878924,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001144,20,thinking_minus_no_think_answer,2.199269294738773,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,6,think_answer_minus_no_think_answer,1.0967693328857386,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,6,thinking_minus_think_answer,-7.119829177856442,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,6,thinking_minus_no_think_answer,-6.023059844970703,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,13,think_answer_minus_no_think_answer,0.6320972442626953,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,13,thinking_minus_think_answer,-5.300551414489746,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,13,thinking_minus_no_think_answer,-4.668454170227051,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,20,think_answer_minus_no_think_answer,1.9126091003417969,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,20,thinking_minus_think_answer,-3.2476301193237305,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001145,20,thinking_minus_no_think_answer,-1.3350210189819336,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,6,think_answer_minus_no_think_answer,-1.0553178787231428,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,6,thinking_minus_think_answer,1.5914764404296875,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,6,thinking_minus_no_think_answer,0.5361585617065447,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,13,think_answer_minus_no_think_answer,-1.4824390411376935,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,13,thinking_minus_think_answer,0.31500434875488104,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,13,thinking_minus_no_think_answer,-1.1674346923828125,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,20,think_answer_minus_no_think_answer,0.05646038055419744,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,20,thinking_minus_think_answer,-1.0629615783691388,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001161,20,thinking_minus_no_think_answer,-1.0065011978149414,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,6,think_answer_minus_no_think_answer,-0.881657600402832,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,6,thinking_minus_think_answer,9.86623764038086,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,6,thinking_minus_no_think_answer,8.984580039978027,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,13,think_answer_minus_no_think_answer,-0.8342800140380859,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,13,thinking_minus_think_answer,1.0809106826782209,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,13,thinking_minus_no_think_answer,0.24663066864013494,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,20,think_answer_minus_no_think_answer,-0.19783687591552557,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,20,thinking_minus_think_answer,3.245229721069336,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001164,20,thinking_minus_no_think_answer,3.0473928451538104,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,6,think_answer_minus_no_think_answer,1.0785036087036115,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,6,thinking_minus_think_answer,-0.2920217514038068,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,6,thinking_minus_no_think_answer,0.7864818572998047,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,13,think_answer_minus_no_think_answer,-0.16658973693847656,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,13,thinking_minus_think_answer,-3.1297645568847656,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,13,thinking_minus_no_think_answer,-3.296354293823242,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,20,think_answer_minus_no_think_answer,0.848574638366701,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,20,thinking_minus_think_answer,0.5997247695922834,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001165,20,thinking_minus_no_think_answer,1.4482994079589844,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,6,think_answer_minus_no_think_answer,2.2984352111816406,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,6,thinking_minus_think_answer,2.5848979949951207,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,6,thinking_minus_no_think_answer,4.883333206176761,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,13,think_answer_minus_no_think_answer,-0.31166934967041016,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,13,thinking_minus_think_answer,2.8362531661987305,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,13,thinking_minus_no_think_answer,2.5245838165283203,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,20,think_answer_minus_no_think_answer,-1.23876953125,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,20,thinking_minus_think_answer,4.108827590942385,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001178,20,thinking_minus_no_think_answer,2.8700580596923846,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,6,think_answer_minus_no_think_answer,4.555273056030273,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,6,thinking_minus_think_answer,-6.472681999206543,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,6,thinking_minus_no_think_answer,-1.9174089431762695,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,13,think_answer_minus_no_think_answer,1.8211364746093732,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,13,thinking_minus_think_answer,-2.047801017761227,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,13,thinking_minus_no_think_answer,-0.2266645431518537,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,20,think_answer_minus_no_think_answer,0.48639678955078125,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,20,thinking_minus_think_answer,0.4109563827514666,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001181,20,thinking_minus_no_think_answer,0.8973531723022479,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001182,6,think_answer_minus_no_think_answer,-1.0164947509765607,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001182,6,thinking_minus_think_answer,1.0205821990966797,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001182,6,thinking_minus_no_think_answer,0.004087448120118964,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_001182,13,think_answer_minus_no_think_answer,-0.31276512145995916,True,False
