model,model_label,model_sort_key,hidden_dim,lid_value_normalization,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking,sample_scope
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,76,76,0.0007259629783220589,0.003101179900113493,0.0005677990848198533,0.010947748087346554,4.363809760830416e-06,0.003080061261231701,0.06578947368421052,-0.0012672112488616909,-0.0016225781444901308,-0.004113595001399517,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,76,76,0.001103656040504575,0.0030496793126650644,0.000726644997484982,0.01472722552716732,4.491408713151418e-06,0.003023207644776752,0.07894736842105263,-0.0023164021440532446,-0.002217289090989844,-0.005355507135391235,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004989042645320296,0.0031358054122847534,0.00018350526806898415,0.03626415133476257,2.4189743333214106e-05,0.0030962336152853395,0.109375,-0.0007736939578786513,-0.0009459880525355402,-0.004264232702553272,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007259629783220589,0.0030557108866560156,0.00034874313860200346,0.027430985122919083,1.2645595999391282e-05,0.003022995398654512,0.08203125,-0.0010193099159316625,-0.0010701698006414517,-0.004113595001399517,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.001103656040504575,0.003363505844163228,0.0005903572891838849,0.030207816511392593,7.48855033892848e-06,0.0033341519785879186,0.0703125,-0.00018015872290658646,-0.000400035143684363,-0.005355507135391235,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,58,58,0.0004989042645320296,0.003372864003879307,0.0007217236561700702,0.01365980040282011,7.785543197834282e-06,0.003360914198167034,0.0,-0.0024618204296397825,-0.0018889013949471211,-0.02017713151872158,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,58,58,0.0007259629783220589,0.002723091455569876,0.0008171958033926785,0.008041046559810638,2.6574336146618647e-06,0.0026866105444353534,0.0,-0.0012055716494276307,-0.0008190706643896799,-0.015552034601569176,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,58,58,0.001103656040504575,0.0027443979694186872,0.0008830270962789655,0.008894754573702812,2.197429455149008e-06,0.002745451677280168,0.034482758620689655,-0.0012853613982906807,-0.0008006402989849445,-0.004142374265938997,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,226,226,0.0004989042645320296,0.005488709021790831,0.00023128718021325767,0.15698297321796417,0.00017993259018302251,0.0053298499213350545,0.16371681415929204,-0.002326171715273145,-0.004071832942141203,-0.02017713151872158,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,226,226,0.0007259629783220589,0.0032895738288576805,0.00037130239070393145,0.06601313501596451,3.0979900916736906e-05,0.003144800327588909,0.15486725663716813,-0.00019046498724874833,-0.0008312170929888158,-0.015552034601569176,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,226,226,0.001103656040504575,0.003026283443472719,0.0007548751891590655,0.017356637865304947,5.109641774329665e-06,0.002992845937713153,0.11946902654867257,-0.0005691281445599657,-0.0006618042999322997,-0.004142374265938997,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,54,54,0.0004989042645320296,0.0030798060265455948,0.000425700971391052,0.009544671513140202,5.2290745157921575e-06,0.0030341443050002576,0.037037037037037035,-0.0016384514797751736,-0.0015621345747993997,-0.010713886469602585,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,54,54,0.0007259629783220589,0.0031300284619512103,0.0005223964108154178,0.014644011855125427,6.054460890858507e-06,0.0031119115575972307,0.05555555555555555,-0.0024747300124021657,-0.0025193981086236556,-0.007552744820713997,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,54,54,0.001103656040504575,0.002732357819762978,0.0006248856661841273,0.008113526739180088,1.990467344249643e-06,0.0027298697211147055,0.09259259259259259,-0.0013643192986938924,-0.0011877884847178522,-0.004389985464513302,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,240,240,0.0004989042645320296,0.003998842114985261,0.00030108692590147257,0.055071473121643066,4.79646845892387e-05,0.0038749137029946063,0.07916666666666666,-0.0008089658380149114,-0.0016362820334810146,-0.010713886469602585,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,240,240,0.0007259629783220589,0.002774141997845921,0.000549571996089071,0.037649694830179214,1.0332490375981622e-05,0.0026938120269988145,0.04583333333333333,-0.0002926224212346234,-0.0005322333405880877,-0.007552744820713997,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,240,240,0.001103656040504575,0.002955878681920391,0.0007672639912925661,0.02190084382891655,5.423309043166868e-06,0.002913064719616165,0.05416666666666667,4.1584624213031504e-05,-0.0002319887028230977,-0.004389985464513302,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,47,47,0.0004989042645320296,0.003401852547230714,0.00043637416092678905,0.013836296275258064,8.284206383315323e-06,0.0034009445769935037,0.10638297872340426,-0.003949551829948101,-0.002749409368940784,-0.020105009898543358,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,47,47,0.0007259629783220589,0.0028129934569810855,0.00046757320524193347,0.007204739842563868,2.803244156139072e-06,0.002791353855054299,0.10638297872340426,-0.002406048390920216,-0.0017118680843850598,-0.013666302897036076,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,47,47,0.001103656040504575,0.0027565815414183157,0.0005895771319046617,0.0063807787373661995,2.1563779404813716e-06,0.0027607484535901285,0.14893617021276595,-0.002029420634263514,-0.0017401491447041433,-0.005020575597882271,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,220,220,0.0004989042645320296,0.00500846829963848,0.0002681175828911364,0.08503545820713043,0.00010018427908784016,0.004846701346397334,0.09090909090909091,-0.005741405314278845,-0.005166790255514735,-0.020105009898543358,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,220,220,0.0007259629783220589,0.0032590725256754507,0.0003670201695058495,0.06716248393058777,2.6274395973578402e-05,0.0031095696059023747,0.1,-0.0005110065610269551,-0.0004899343814362186,-0.013666302897036076,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,220,220,0.001103656040504575,0.0031080117826191287,0.00042262719944119453,0.026640262454748154,6.485303182293621e-06,0.003052413992644352,0.07272727272727272,-0.0007562386455651337,-0.0006920304625633767,-0.005020575597882271,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,40,40,0.0004989042645320296,0.0027066613023635,0.0005779814091511071,0.008541414514183998,3.4559733504141683e-06,0.002654982342695197,0.0,-7.765823790644707e-05,0.0004324246838223189,-0.005527091212570667,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,40,40,0.0007259629783220589,0.0024237889505457134,0.0007949848659336567,0.006708730943500996,1.5019100592825689e-06,0.002386762688939388,0.0,-0.0008549885906665261,-0.00040997794130817047,-0.0035967519506812096,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,40,40,0.001103656040504575,0.0023493448621593415,0.0007445941446349025,0.0075347451493144035,1.6859526414578244e-06,0.0023429252607270307,0.1,-0.0010539819449527082,-0.0005095585365779698,-0.0017736968584358692,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004989042645320296,0.0040718316566881185,0.0002522801805753261,0.08631526678800583,8.057669948247301e-05,0.003982816679712989,0.16015625,-0.0014729796110885792,-0.0013878702152396727,-0.005527091212570667,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007259629783220589,0.002924874713016834,0.0003281805547885597,0.03642347455024719,1.7148114695022044e-05,0.0028239296418188153,0.19921875,-0.00042618918346271344,-0.0004727247874143359,-0.0035967519506812096,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.001103656040504575,0.0027583007336033916,0.0004806554061360657,0.015988361090421677,5.492196049754416e-06,0.002703966821987085,0.2109375,-0.00030389499763973084,-0.00012926252657052828,-0.0017736968584358692,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,43,43,0.0004989042645320296,0.0029124320162525184,0.0008687939262017608,0.009153762832283974,3.910212484810957e-06,0.002874667513727521,0.0,-0.00032334103289377434,-0.00025208268462764954,-0.008796519599854946,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,43,43,0.0007259629783220589,0.002488351026333349,0.0011193190002813935,0.006448827683925629,1.4780536389921888e-06,0.002446483549041053,0.0,-0.000252657367141001,-0.0004505701257254591,-0.006371867842972279,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,43,43,0.001103656040504575,0.0025178106369039173,0.0009706622804515064,0.0074800462462008,1.5998352712672394e-06,0.002505487528175027,0.046511627906976744,-0.001365801585783068,-0.0012904671285386112,-0.007748127914965153,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004989042645320296,0.003383543983488835,0.00018600105249788612,0.05214216187596321,3.346805732782565e-05,0.0032880012038879226,0.18359375,-0.00011572419846797112,0.00012741792602355417,-0.008796519599854946,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007259629783220589,0.0029308200296327414,0.00032234471291303635,0.031241869553923607,1.2079188704075375e-05,0.0028840131367504932,0.1953125,-0.0001289896279226554,0.00022767669997847406,-0.006371867842972279,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.001103656040504575,0.0030788483068135974,0.0005698519526049495,0.035063229501247406,9.142732791911935e-06,0.0030015506214987123,0.1640625,0.0001798080868364908,8.589961362304166e-05,-0.007748127914965153,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,67,67,0.0004989042645320296,0.0030292013309089773,0.0005914207431487739,0.014666914939880371,7.915087460402339e-06,0.0029162124494288223,0.0,-0.0024533487765524887,-0.0021006796810337726,-0.006025631912052631,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,67,67,0.0007259629783220589,0.0027046315780312603,0.0007217791862785816,0.00805591233074665,2.6169867481151803e-06,0.0026656710657389886,0.014925373134328358,-0.0022472383423677343,-0.0020477476543472968,-0.0059246476739645,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,67,67,0.001103656040504575,0.002559448190123788,0.0008388960850425065,0.005677353590726852,1.010436193712004e-06,0.002544892751647047,0.029850746268656716,-0.0015339629089499048,-0.001295511576566188,-0.004063848871737719,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004989042645320296,0.004230154105073325,0.0001787572109606117,0.18751919269561768,0.00018709376279846547,0.00400706147022077,0.2265625,-0.006354470692118066,-0.00509006247313944,-0.006025631912052631,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007259629783220589,0.002764232495565011,0.00033386677387170494,0.03077564761042595,1.561947761968836e-05,0.002734061012191421,0.23828125,-0.0009196373421493892,-0.0009693388164473266,-0.0059246476739645,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.001103656040504575,0.0026278823875145463,0.0005128159536980093,0.020508529618382454,5.408721094530733e-06,0.002614859690998686,0.1796875,-0.001168808212819848,-0.0009533719419358442,-0.004063848871737719,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000640,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,77,77,0.0004989042645320296,0.002265020958510796,0.0004198517126496881,0.009519393555819988,4.224427290073395e-06,0.0022207878845572275,0.09090909090909091,-0.0009713459100069984,-0.0010129980524652637,-0.006370170973241329,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000640,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,77,77,0.0007259629783220589,0.0025040704285266336,0.0005092882784083486,0.012711407616734505,3.819700039406298e-06,0.00248609692176902,0.11688311688311688,-0.0005756151540526811,-0.0006346898502670225,-0.0068398998118937016,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000640,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,77,77,0.001103656040504575,0.0023499774147889446,0.0007655398221686482,0.006821975111961365,1.4059974430296162e-06,0.002324576756157177,0.07792207792207792,-0.0013204757081154922,-0.0012439991696737707,-0.0037145649548619986,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000640,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004989042645320296,0.0031239653347938656,0.0002302238717675209,0.04817834496498108,3.6070162728911765e-05,0.0030588024476161475,0.1640625,-0.0037146928021281242,-0.002554173441239982,-0.006370170973241329,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000640,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007259629783220589,0.0031241622261859447,0.00036338320933282375,0.0451795794069767,2.2912864115353782e-05,0.0030617631417468563,0.1796875,-0.002733585449142412,-0.00171966263314971,-0.0068398998118937016,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000640,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.001103656040504575,0.003001797131219064,0.0006545258802361786,0.025377068668603897,9.425247075603799e-06,0.0029496289160178485,0.09375,-0.002106576549427162,-0.00147567016119865,-0.0037145649548619986,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000697,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,52,52,0.0004989042645320296,0.0023914019861527216,0.0005661423783749342,0.01006988063454628,4.568581198309362e-06,0.0023512314610164976,0.0,0.0007472155218709439,0.0008355806707046353,-0.005348131991922855,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000697,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,52,52,0.0007259629783220589,0.002178729912534786,0.0007776859565638006,0.00725856889039278,1.9247571803273404e-06,0.002147880643058349,0.0,-0.0003437871620814598,-0.00024812140663226043,-0.004469750449061394,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000697,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,52,52,0.001103656040504575,0.002362559287576005,0.0007810593815520406,0.006942336447536945,1.5644080605361435e-06,0.002349471232817307,0.09615384615384616,-0.0004781639800374553,-0.0003023802866944326,-0.0028420202434062958,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000697,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,170,170,0.0004989042645320296,0.002796310990507824,0.000297841674182564,0.03665758669376373,3.117907088478063e-05,0.0026558603054345105,0.14705882352941177,-0.0020390803868927114,-0.001277876198210558,-0.005348131991922855,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000697,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,170,170,0.0007259629783220589,0.002149807184982552,0.00038605526788160205,0.03028576448559761,7.425444521792449e-06,0.0020600227505098148,0.1411764705882353,-0.0003187097444872316,-0.0001894556152428565,-0.004469750449061394,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000697,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,170,170,0.001103656040504575,0.002271304902730181,0.0005090131307952106,0.019068341702222824,3.1492088014989595e-06,0.0022168669583738825,0.14705882352941177,-0.00015274195137008256,-1.3526729416360461e-06,-0.0028420202434062958,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000713,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,51,51,0.0004989042645320296,0.003174719086839069,0.0005581634468398988,0.018528766930103302,8.593526862338507e-06,0.003154201103607193,0.0,-0.0016834492562338682,-0.0005717737098725941,-0.0027104103937745094,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000713,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,51,51,0.0007259629783220589,0.0025083448865688314,0.000651496578939259,0.007273322436958551,1.7879014670762861e-06,0.002484576900023967,0.0196078431372549,-0.0009495038760413005,-0.0005424013540435298,-0.0030284877866506577,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000713,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,51,51,0.001103656040504575,0.002580264937041291,0.000683179940097034,0.008533951826393604,2.2328685064053846e-06,0.002579884944716468,0.0784313725490196,-0.0004055715641175367,-5.859094492804539e-05,-0.003111706580966711,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000713,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004989042645320296,0.0036356470327518764,0.0002996132243424654,0.05036617070436478,4.479603183260931e-05,0.003661267966825834,0.06640625,2.955677188687366e-05,-0.00042032529063362745,-0.0027104103937745094,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000713,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007259629783220589,0.0028917188301420538,0.00043190986616536975,0.03474673256278038,1.2782701536937043e-05,0.0028835471702926448,0.08203125,-0.0006517950046794411,-0.0006087243723413849,-0.0030284877866506577,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000713,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.001103656040504575,0.0029639367739946465,0.0007168787997215986,0.022443076595664024,5.5264331501099876e-06,0.0029370102399966175,0.0859375,-0.0005429548025243048,-0.0003351163577463012,-0.003111706580966711,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000814,think,canonical,,False,answer_segment,think_answer,6,exp_c_segment_sample,77,77,0.0004989042645320296,0.0030819703949548838,0.00036052442737855017,0.026492496952414513,1.5789646005235817e-05,0.003051011563097984,0.03896103896103896,-0.002301435158997364,-0.0017548515403177593,-0.0036272425204515457,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000814,think,canonical,,False,answer_segment,think_answer,13,exp_c_segment_sample,77,77,0.0007259629783220589,0.002671352090985309,0.0004168165905866772,0.008415689691901207,2.91911177461409e-06,0.0026388891986387436,0.05194805194805195,-0.0007175002363394135,-0.0007688959012739356,-0.008801545947790146,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000814,think,canonical,,False,answer_segment,think_answer,20,exp_c_segment_sample,77,77,0.001103656040504575,0.002661484723015652,0.0006625005044043064,0.008290419355034828,2.132224304630601e-06,0.002643129869523507,0.09090909090909091,-0.0016469423362350717,-0.0013794569415040312,-0.002458403818309307,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000814,think,canonical,,False,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004989042645320296,0.003906893824364488,0.0003021774464286864,0.05940965563058853,5.3657149005120896e-05,0.0037698189760980378,0.10546875,-0.002148646038479764,-0.002070435182758956,-0.0036272425204515457,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000814,think,canonical,,False,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007259629783220589,0.0031615963467857,0.0004333391261752695,0.04640189930796623,1.509156686714647e-05,0.003086473304281018,0.046875,-0.0010382703990164468,-0.000841330941511842,-0.008801545947790146,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000814,think,canonical,,False,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.001103656040504575,0.0031716771536594024,0.0007561154197901487,0.01711045391857624,4.295175956788589e-06,0.0031759442046028694,0.05078125,-0.0006125318551014631,-0.0003444147496338701,-0.002458403818309307,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000901,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,46,46,0.0004989042645320296,0.003432805110882644,0.0006715787458233535,0.014334526844322681,7.693430114663521e-06,0.003417390684545453,0.0,-0.002968694631976939,-0.00238455719469736,-0.013296609744429588,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000901,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,46,46,0.0007259629783220589,0.002551498805152495,0.0006134560680948198,0.008107929490506649,2.147497138791183e-06,0.002525996976894223,0.043478260869565216,-0.0016902226634421804,-0.0015964608755894007,-0.004162506200373173,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000901,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,46,46,0.001103656040504575,0.002444905616120314,0.0009344634599983692,0.0077858068980276585,1.3850734770572676e-06,0.0024444010548500556,0.06521739130434782,-0.0017546645655778337,-0.001631142891710624,-0.0026724543422460556,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000901,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004989042645320296,0.004926577813193944,0.00023814835003577173,0.09611682593822479,0.0001241300938507283,0.00469045740705523,0.16015625,-7.929995002125539e-05,-0.0008154094143719703,-0.013296609744429588,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000901,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007259629783220589,0.003189848722172428,0.0004037134349346161,0.034583620727062225,1.3622212116683175e-05,0.003127414780239181,0.140625,-0.0009531540913528274,-0.001057860612490913,-0.004162506200373173,common_kept_across_included_models
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000901,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.001103656040504575,0.00360070801434631,0.0005532089853659272,0.021681951358914375,8.239842368613008e-06,0.003564715470357206,0.12890625,-0.0016693658860915358,-0.0011644428559520748,-0.0026724543422460556,common_kept_across_included_models
