model,model_label,experiment,condition_id,example_id,mode,prompt_variant,family,segment,layer,k,normalize_hidden_states,token_count,valid_token_count,valid,mean_lid,invalid_reason,segment_parse_status,correct,answer_parse_status,gold_answer,model_answer,model_sort_key,hidden_dim,raw_mean_lid,lid_value_normalization,condition,segment_label
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,full_output,20,10,False,46,46,True,0.002659768983721733,,ok,1.0,ok,7.0,7.0,14.0,5120,13.618017196655272,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,answer_segment,6,10,False,46,46,True,0.003201591596007347,,ok,1.0,ok,7.0,7.0,14.0,5120,16.392148971557617,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,answer_segment,13,10,False,46,46,True,0.0022737840190529823,,ok,1.0,ok,7.0,7.0,14.0,5120,11.64177417755127,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__irrelevant_context__no_think,gsm8k_test_001134,no_think,irrelevant_context,,answer_segment,20,10,False,46,46,True,0.002659768983721733,,ok,1.0,ok,7.0,7.0,14.0,5120,13.618017196655272,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,full_output,6,10,False,46,46,True,0.0031519953161478044,,ok,1.0,ok,7.0,7.0,14.0,5120,16.138216018676758,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,full_output,13,10,False,46,46,True,0.002300292998552322,,ok,1.0,ok,7.0,7.0,14.0,5120,11.77750015258789,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,full_output,20,10,False,46,46,True,0.002638050355017185,,ok,1.0,ok,7.0,7.0,14.0,5120,13.506817817687988,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,answer_segment,6,10,False,46,46,True,0.0031519953161478044,,ok,1.0,ok,7.0,7.0,14.0,5120,16.138216018676758,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,answer_segment,13,10,False,46,46,True,0.002300292998552322,,ok,1.0,ok,7.0,7.0,14.0,5120,11.77750015258789,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001134__repetitive_filler__no_think,gsm8k_test_001134,no_think,repetitive_filler,,answer_segment,20,10,False,46,46,True,0.002638050355017185,,ok,1.0,ok,7.0,7.0,14.0,5120,13.506817817687988,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,full_output,6,10,False,49,49,True,0.0031330462545156477,,ok,0.0,ok,27.0,30.0,14.0,5120,16.041196823120117,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,full_output,13,10,False,49,49,True,0.0023979704827070234,,ok,0.0,ok,27.0,30.0,14.0,5120,12.27760887145996,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,full_output,20,10,False,49,49,True,0.0023836104199290273,,ok,0.0,ok,27.0,30.0,14.0,5120,12.20408535003662,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,answer_segment,6,10,False,49,49,True,0.0031330462545156477,,ok,0.0,ok,27.0,30.0,14.0,5120,16.041196823120117,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,answer_segment,13,10,False,49,49,True,0.0023979704827070234,,ok,0.0,ok,27.0,30.0,14.0,5120,12.27760887145996,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__canonical__no_think,gsm8k_test_001140,no_think,canonical,,answer_segment,20,10,False,49,49,True,0.0023836104199290273,,ok,0.0,ok,27.0,30.0,14.0,5120,12.20408535003662,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__irrelevant_context__no_think,gsm8k_test_001140,no_think,irrelevant_context,,full_output,6,10,False,49,49,True,0.003440133482217789,,ok,0.0,ok,27.0,30.0,14.0,5120,17.613483428955078,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__irrelevant_context__no_think,gsm8k_test_001140,no_think,irrelevant_context,,full_output,13,10,False,49,49,True,0.002257244661450386,,ok,0.0,ok,27.0,30.0,14.0,5120,11.557092666625977,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__irrelevant_context__no_think,gsm8k_test_001140,no_think,irrelevant_context,,full_output,20,10,False,49,49,True,0.002362330071628094,,ok,0.0,ok,27.0,30.0,14.0,5120,12.09512996673584,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__irrelevant_context__no_think,gsm8k_test_001140,no_think,irrelevant_context,,answer_segment,6,10,False,49,49,True,0.003440133482217789,,ok,0.0,ok,27.0,30.0,14.0,5120,17.613483428955078,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__irrelevant_context__no_think,gsm8k_test_001140,no_think,irrelevant_context,,answer_segment,13,10,False,49,49,True,0.002257244661450386,,ok,0.0,ok,27.0,30.0,14.0,5120,11.557092666625977,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__irrelevant_context__no_think,gsm8k_test_001140,no_think,irrelevant_context,,answer_segment,20,10,False,49,49,True,0.002362330071628094,,ok,0.0,ok,27.0,30.0,14.0,5120,12.09512996673584,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__repetitive_filler__no_think,gsm8k_test_001140,no_think,repetitive_filler,,full_output,6,10,False,49,49,True,0.003404771536588669,,ok,0.0,ok,27.0,30.0,14.0,5120,17.432430267333984,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__repetitive_filler__no_think,gsm8k_test_001140,no_think,repetitive_filler,,full_output,13,10,False,49,49,True,0.0022370852530002594,,ok,0.0,ok,27.0,30.0,14.0,5120,11.453876495361328,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__repetitive_filler__no_think,gsm8k_test_001140,no_think,repetitive_filler,,full_output,20,10,False,49,49,True,0.0024709504097700117,,ok,0.0,ok,27.0,30.0,14.0,5120,12.65126609802246,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__repetitive_filler__no_think,gsm8k_test_001140,no_think,repetitive_filler,,answer_segment,6,10,False,49,49,True,0.003404771536588669,,ok,0.0,ok,27.0,30.0,14.0,5120,17.432430267333984,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__repetitive_filler__no_think,gsm8k_test_001140,no_think,repetitive_filler,,answer_segment,13,10,False,49,49,True,0.0022370852530002594,,ok,0.0,ok,27.0,30.0,14.0,5120,11.453876495361328,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001140__repetitive_filler__no_think,gsm8k_test_001140,no_think,repetitive_filler,,answer_segment,20,10,False,49,49,True,0.0024709504097700117,,ok,0.0,ok,27.0,30.0,14.0,5120,12.65126609802246,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__canonical__no_think,gsm8k_test_001178,no_think,canonical,,full_output,6,10,False,42,42,True,0.003555455431342125,,ok,1.0,ok,17.0,17.0,14.0,5120,18.20393180847168,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__canonical__no_think,gsm8k_test_001178,no_think,canonical,,full_output,13,10,False,42,42,True,0.002669231407344341,,ok,1.0,ok,17.0,17.0,14.0,5120,13.666464805603027,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__canonical__no_think,gsm8k_test_001178,no_think,canonical,,full_output,20,10,False,42,42,True,0.002528050169348717,,ok,1.0,ok,17.0,17.0,14.0,5120,12.94361686706543,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__canonical__no_think,gsm8k_test_001178,no_think,canonical,,answer_segment,6,10,False,42,42,True,0.003555455431342125,,ok,1.0,ok,17.0,17.0,14.0,5120,18.20393180847168,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__canonical__no_think,gsm8k_test_001178,no_think,canonical,,answer_segment,13,10,False,42,42,True,0.002669231407344341,,ok,1.0,ok,17.0,17.0,14.0,5120,13.666464805603027,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__canonical__no_think,gsm8k_test_001178,no_think,canonical,,answer_segment,20,10,False,42,42,True,0.002528050169348717,,ok,1.0,ok,17.0,17.0,14.0,5120,12.94361686706543,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__irrelevant_context__no_think,gsm8k_test_001178,no_think,irrelevant_context,,full_output,6,10,False,42,42,True,0.0037710987031459816,,ok,1.0,ok,17.0,17.0,14.0,5120,19.308025360107425,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__irrelevant_context__no_think,gsm8k_test_001178,no_think,irrelevant_context,,full_output,13,10,False,42,42,True,0.0026852363720536233,,ok,1.0,ok,17.0,17.0,14.0,5120,13.74841022491455,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__irrelevant_context__no_think,gsm8k_test_001178,no_think,irrelevant_context,,full_output,20,10,False,42,42,True,0.0025780055671930312,,ok,1.0,ok,17.0,17.0,14.0,5120,13.19938850402832,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__irrelevant_context__no_think,gsm8k_test_001178,no_think,irrelevant_context,,answer_segment,6,10,False,42,42,True,0.0037710987031459816,,ok,1.0,ok,17.0,17.0,14.0,5120,19.308025360107425,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__irrelevant_context__no_think,gsm8k_test_001178,no_think,irrelevant_context,,answer_segment,13,10,False,42,42,True,0.0026852363720536233,,ok,1.0,ok,17.0,17.0,14.0,5120,13.74841022491455,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__irrelevant_context__no_think,gsm8k_test_001178,no_think,irrelevant_context,,answer_segment,20,10,False,42,42,True,0.0025780055671930312,,ok,1.0,ok,17.0,17.0,14.0,5120,13.19938850402832,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__repetitive_filler__no_think,gsm8k_test_001178,no_think,repetitive_filler,,full_output,6,10,False,42,42,True,0.003533529117703438,,ok,1.0,ok,17.0,17.0,14.0,5120,18.0916690826416,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__repetitive_filler__no_think,gsm8k_test_001178,no_think,repetitive_filler,,full_output,13,10,False,42,42,True,0.002748643234372139,,ok,1.0,ok,17.0,17.0,14.0,5120,14.073053359985352,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__repetitive_filler__no_think,gsm8k_test_001178,no_think,repetitive_filler,,full_output,20,10,False,42,42,True,0.002531474269926548,,ok,1.0,ok,17.0,17.0,14.0,5120,12.961148262023926,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__repetitive_filler__no_think,gsm8k_test_001178,no_think,repetitive_filler,,answer_segment,6,10,False,42,42,True,0.003533529117703438,,ok,1.0,ok,17.0,17.0,14.0,5120,18.0916690826416,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__repetitive_filler__no_think,gsm8k_test_001178,no_think,repetitive_filler,,answer_segment,13,10,False,42,42,True,0.002748643234372139,,ok,1.0,ok,17.0,17.0,14.0,5120,14.073053359985352,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001178__repetitive_filler__no_think,gsm8k_test_001178,no_think,repetitive_filler,,answer_segment,20,10,False,42,42,True,0.002531474269926548,,ok,1.0,ok,17.0,17.0,14.0,5120,12.961148262023926,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__canonical__no_think,gsm8k_test_001186,no_think,canonical,,full_output,6,10,False,44,44,True,0.0028822381049394613,,ok,1.0,ok,19.0,19.0,14.0,5120,14.75705909729004,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__canonical__no_think,gsm8k_test_001186,no_think,canonical,,full_output,13,10,False,44,44,True,0.0022956693544983866,,ok,1.0,ok,19.0,19.0,14.0,5120,11.753827095031738,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__canonical__no_think,gsm8k_test_001186,no_think,canonical,,full_output,20,10,False,44,44,True,0.002244700491428375,,ok,1.0,ok,19.0,19.0,14.0,5120,11.49286651611328,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__canonical__no_think,gsm8k_test_001186,no_think,canonical,,answer_segment,6,10,False,44,44,True,0.0028822381049394613,,ok,1.0,ok,19.0,19.0,14.0,5120,14.75705909729004,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__canonical__no_think,gsm8k_test_001186,no_think,canonical,,answer_segment,13,10,False,44,44,True,0.0022956693544983866,,ok,1.0,ok,19.0,19.0,14.0,5120,11.753827095031738,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__canonical__no_think,gsm8k_test_001186,no_think,canonical,,answer_segment,20,10,False,44,44,True,0.002244700491428375,,ok,1.0,ok,19.0,19.0,14.0,5120,11.49286651611328,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__irrelevant_context__no_think,gsm8k_test_001186,no_think,irrelevant_context,,full_output,6,10,False,44,44,True,0.003110882081091404,,ok,1.0,ok,19.0,19.0,14.0,5120,15.927716255187988,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__irrelevant_context__no_think,gsm8k_test_001186,no_think,irrelevant_context,,full_output,13,10,False,44,44,True,0.0024254323914647104,,ok,1.0,ok,19.0,19.0,14.0,5120,12.418213844299316,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__irrelevant_context__no_think,gsm8k_test_001186,no_think,irrelevant_context,,full_output,20,10,False,44,44,True,0.0023229151964187624,,ok,1.0,ok,19.0,19.0,14.0,5120,11.893325805664062,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__irrelevant_context__no_think,gsm8k_test_001186,no_think,irrelevant_context,,answer_segment,6,10,False,44,44,True,0.003110882081091404,,ok,1.0,ok,19.0,19.0,14.0,5120,15.927716255187988,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__irrelevant_context__no_think,gsm8k_test_001186,no_think,irrelevant_context,,answer_segment,13,10,False,44,44,True,0.0024254323914647104,,ok,1.0,ok,19.0,19.0,14.0,5120,12.418213844299316,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__irrelevant_context__no_think,gsm8k_test_001186,no_think,irrelevant_context,,answer_segment,20,10,False,44,44,True,0.0023229151964187624,,ok,1.0,ok,19.0,19.0,14.0,5120,11.893325805664062,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__repetitive_filler__no_think,gsm8k_test_001186,no_think,repetitive_filler,,full_output,6,10,False,45,45,True,0.003066125512123108,,ok,1.0,ok,19.0,19.0,14.0,5120,15.698562622070312,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__repetitive_filler__no_think,gsm8k_test_001186,no_think,repetitive_filler,,full_output,13,10,False,45,45,True,0.002396622486412525,,ok,1.0,ok,19.0,19.0,14.0,5120,12.270707130432127,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__repetitive_filler__no_think,gsm8k_test_001186,no_think,repetitive_filler,,full_output,20,10,False,45,45,True,0.0023159913718700407,,ok,1.0,ok,19.0,19.0,14.0,5120,11.85787582397461,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__repetitive_filler__no_think,gsm8k_test_001186,no_think,repetitive_filler,,answer_segment,6,10,False,45,45,True,0.003066125512123108,,ok,1.0,ok,19.0,19.0,14.0,5120,15.698562622070312,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__repetitive_filler__no_think,gsm8k_test_001186,no_think,repetitive_filler,,answer_segment,13,10,False,45,45,True,0.002396622486412525,,ok,1.0,ok,19.0,19.0,14.0,5120,12.270707130432127,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001186__repetitive_filler__no_think,gsm8k_test_001186,no_think,repetitive_filler,,answer_segment,20,10,False,45,45,True,0.0023159913718700407,,ok,1.0,ok,19.0,19.0,14.0,5120,11.85787582397461,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__canonical__no_think,gsm8k_test_001192,no_think,canonical,,full_output,6,10,False,49,49,True,0.0042212046682834625,,ok,1.0,ok,280.0,280.0,14.0,5120,21.612567901611328,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__canonical__no_think,gsm8k_test_001192,no_think,canonical,,full_output,13,10,False,49,49,True,0.002462470531463623,,ok,1.0,ok,280.0,280.0,14.0,5120,12.60784912109375,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__canonical__no_think,gsm8k_test_001192,no_think,canonical,,full_output,20,10,False,49,49,True,0.0025301367044448853,,ok,1.0,ok,280.0,280.0,14.0,5120,12.954299926757812,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__canonical__no_think,gsm8k_test_001192,no_think,canonical,,answer_segment,6,10,False,49,49,True,0.0042212046682834625,,ok,1.0,ok,280.0,280.0,14.0,5120,21.612567901611328,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__canonical__no_think,gsm8k_test_001192,no_think,canonical,,answer_segment,13,10,False,49,49,True,0.002462470531463623,,ok,1.0,ok,280.0,280.0,14.0,5120,12.60784912109375,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__canonical__no_think,gsm8k_test_001192,no_think,canonical,,answer_segment,20,10,False,49,49,True,0.0025301367044448853,,ok,1.0,ok,280.0,280.0,14.0,5120,12.954299926757812,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__irrelevant_context__no_think,gsm8k_test_001192,no_think,irrelevant_context,,full_output,6,10,False,49,49,True,0.00424598902463913,,ok,1.0,ok,280.0,280.0,14.0,5120,21.739463806152344,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__irrelevant_context__no_think,gsm8k_test_001192,no_think,irrelevant_context,,full_output,13,10,False,49,49,True,0.00252239853143692,,ok,1.0,ok,280.0,280.0,14.0,5120,12.914680480957031,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__irrelevant_context__no_think,gsm8k_test_001192,no_think,irrelevant_context,,full_output,20,10,False,49,49,True,0.0026825258508324625,,ok,1.0,ok,280.0,280.0,14.0,5120,13.734532356262209,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__irrelevant_context__no_think,gsm8k_test_001192,no_think,irrelevant_context,,answer_segment,6,10,False,49,49,True,0.00424598902463913,,ok,1.0,ok,280.0,280.0,14.0,5120,21.739463806152344,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__irrelevant_context__no_think,gsm8k_test_001192,no_think,irrelevant_context,,answer_segment,13,10,False,49,49,True,0.00252239853143692,,ok,1.0,ok,280.0,280.0,14.0,5120,12.914680480957031,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__irrelevant_context__no_think,gsm8k_test_001192,no_think,irrelevant_context,,answer_segment,20,10,False,49,49,True,0.0026825258508324625,,ok,1.0,ok,280.0,280.0,14.0,5120,13.734532356262209,hidden_dim,irrelevant_context,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__repetitive_filler__no_think,gsm8k_test_001192,no_think,repetitive_filler,,full_output,6,10,False,55,55,True,0.004197001829743386,,ok,1.0,ok,280.0,280.0,14.0,5120,21.488649368286133,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__repetitive_filler__no_think,gsm8k_test_001192,no_think,repetitive_filler,,full_output,13,10,False,55,55,True,0.00242680124938488,,ok,1.0,ok,280.0,280.0,14.0,5120,12.425222396850586,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__repetitive_filler__no_think,gsm8k_test_001192,no_think,repetitive_filler,,full_output,20,10,False,55,55,True,0.0024687714874744417,,ok,1.0,ok,280.0,280.0,14.0,5120,12.64011001586914,hidden_dim,repetitive_filler,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__repetitive_filler__no_think,gsm8k_test_001192,no_think,repetitive_filler,,answer_segment,6,10,False,55,55,True,0.004197001829743386,,ok,1.0,ok,280.0,280.0,14.0,5120,21.488649368286133,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__repetitive_filler__no_think,gsm8k_test_001192,no_think,repetitive_filler,,answer_segment,13,10,False,55,55,True,0.00242680124938488,,ok,1.0,ok,280.0,280.0,14.0,5120,12.425222396850586,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001192__repetitive_filler__no_think,gsm8k_test_001192,no_think,repetitive_filler,,answer_segment,20,10,False,55,55,True,0.0024687714874744417,,ok,1.0,ok,280.0,280.0,14.0,5120,12.64011001586914,hidden_dim,repetitive_filler,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__canonical__no_think,gsm8k_test_001193,no_think,canonical,,full_output,6,10,False,69,69,True,0.002796828374266624,,ok,1.0,ok,9.0,9.0,14.0,5120,14.319761276245115,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__canonical__no_think,gsm8k_test_001193,no_think,canonical,,full_output,13,10,False,69,69,True,0.0022484844550490378,,ok,1.0,ok,9.0,9.0,14.0,5120,11.512240409851074,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__canonical__no_think,gsm8k_test_001193,no_think,canonical,,full_output,20,10,False,69,69,True,0.002275998517870903,,ok,1.0,ok,9.0,9.0,14.0,5120,11.653112411499023,hidden_dim,canonical,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__canonical__no_think,gsm8k_test_001193,no_think,canonical,,answer_segment,6,10,False,69,69,True,0.002796828374266624,,ok,1.0,ok,9.0,9.0,14.0,5120,14.319761276245115,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__canonical__no_think,gsm8k_test_001193,no_think,canonical,,answer_segment,13,10,False,69,69,True,0.0022484844550490378,,ok,1.0,ok,9.0,9.0,14.0,5120,11.512240409851074,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__canonical__no_think,gsm8k_test_001193,no_think,canonical,,answer_segment,20,10,False,69,69,True,0.002275998517870903,,ok,1.0,ok,9.0,9.0,14.0,5120,11.653112411499023,hidden_dim,canonical,no_think_answer
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__irrelevant_context__no_think,gsm8k_test_001193,no_think,irrelevant_context,,full_output,6,10,False,79,79,True,0.0033358853310346604,,ok,1.0,ok,9.0,9.0,14.0,5120,17.07973289489746,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__irrelevant_context__no_think,gsm8k_test_001193,no_think,irrelevant_context,,full_output,13,10,False,79,79,True,0.0024438200518488882,,ok,1.0,ok,9.0,9.0,14.0,5120,12.512358665466309,hidden_dim,irrelevant_context,no_think_full
Qwen_Qwen3-14B,14B,exp_b,exp_b__gsm8k_test_001193__irrelevant_context__no_think,gsm8k_test_001193,no_think,irrelevant_context,,full_output,20,10,False,79,79,True,0.0022368911653757096,,ok,1.0,ok,9.0,9.0,14.0,5120,11.452882766723633,hidden_dim,irrelevant_context,no_think_full
